record_id,source,material_code,description,attributes,ground_truth_group,variant
cpse-06693,erp,IOC-EQUIVALENT_1673-06693,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1673,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1673""}",equivalent_1673,exact
cpse-00646,catalogue,SAI-EQUIVALENT_0161-00646,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0161,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0161""}",equivalent_0161,abbreviation
cpse-07773,erp,IOC-EQUIVALENT_1943-07773,INDUCTION MOTOR 5 KW 415 V ITEM 1943,"{""size"": ""5 kW"", ""standard"": ""CPSE-1943"", ""voltage"": ""415 V""}",equivalent_1943,exact
cpse-07364,maintenance,ONG-EQUIVALENT_1840-07364,STEEL WASHER M10 बोल्ट ITEM 1840,"{""size"": ""M10"", ""standard"": ""ISO 7089-1840""}",equivalent_1840,multilingual
cpse-02320,catalogue,HPC-EQUIVALENT_0579-02320,STEEL HEX NUT 10 mm GRADE B ITEM 0579,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0579""}",equivalent_0579,unit_format
cpse-01828,catalogue,POW-EQUIVALENT_0456-01828,STEEL BOLT 10 mm GRADE B ITEM 0456,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0456""}",equivalent_0456,unit_format
cpse-01155,erp,GAI-EQUIVALENT_0288-01155,ITEM 0288 STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0288""}",equivalent_0288,terminology
cpse-01878,erp,POW-EQUIVALENT_0469-01878,STEEL BOLT M10 GR C ITEM 0469,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0469""}",equivalent_0469,abbreviation
cpse-01309,catalogue,BPC-EQUIVALENT_0327-01309,STEEL HEX NUT M10 GRADE B ITEM 0327,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0327""}",equivalent_0327,exact
cpse-06613,catalogue,IOC-EQUIVALENT_1653-06613,WELD NECK FLANGE DN50 PN16 ITEM 1653,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1653""}",equivalent_1653,exact
cpse-03539,maintenance,BPC-EQUIVALENT_0884-03539,ITEM 0884 DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15-0884""}",equivalent_0884,terminology
cpse-04909,catalogue,BPC-EQUIVALENT_1227-04909,STEEL HEX NUT M10 GRADE B ITEM 1227,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1227""}",equivalent_1227,exact
cpse-02477,maintenance,COA-EQUIVALENT_0619-02477,POWER CABLE 4 CORE 240 V ITEM 0619,"{""size"": ""4 core"", ""standard"": ""CPSE-0619"", ""voltage"": ""240 V""}",equivalent_0619,exact
cpse-09959,maintenance,BPC-SINGLETON_1458-09959,UNIQUE CPSE MATERIAL 1458 CERAMIC LINER,"{""size"": ""2458 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1458,unrelated
cpse-08562,erp,BHE-SINGLETON_0061-08562,UNIQUE CPSE MATERIAL 0061 CERAMIC LINER,"{""size"": ""1061 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0061,unrelated
cpse-02219,maintenance,BPC-EQUIVALENT_0554-02219,ITEM 0554 STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0554""}",equivalent_0554,terminology
cpse-00600,erp,HPC-EQUIVALENT_0149-00600,CARBON STEEL PIPE 50mm SCH 40 ITEM 0149,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0149""}",equivalent_0149,unit_format
cpse-09345,erp,GAI-SINGLETON_0844-09345,UNIQUE CPSE MATERIAL 0844 CERAMIC LINER,"{""size"": ""1844 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0844,unrelated
cpse-00241,catalogue,NTP-EQUIVALENT_0060-00241,STEEL BOLT M10 GRADE B ITEM 0060,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0060""}",equivalent_0060,exact
cpse-00006,erp,SAI-EQUIVALENT_0001-00006,STEEL BOLT M10 GR C ITEM 0001,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0001""}",equivalent_0001,abbreviation
cpse-04644,erp,ONG-EQUIVALENT_1160-04644,DEEP GROOVE BALL BEARING 6205 बोल्ट ITEM 1160,"{""size"": ""6205"", ""standard"": ""ISO 15-1160""}",equivalent_1160,multilingual
cpse-03988,catalogue,POW-EQUIVALENT_0996-03988,STEEL BOLT 10 mm GRADE B ITEM 0996,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0996""}",equivalent_0996,unit_format
cpse-09317,maintenance,COA-SINGLETON_0816-09317,UNIQUE CPSE MATERIAL 0816 CERAMIC LINER,"{""size"": ""1816 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0816,unrelated
cpse-08877,erp,COA-SINGLETON_0376-08877,UNIQUE CPSE MATERIAL 0376 CERAMIC LINER,"{""size"": ""1376 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0376,unrelated
cpse-01738,catalogue,POW-EQUIVALENT_0434-01738,STEEL BOLT M12 GR B ITEM 0434,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0434""}",equivalent_0434,abbreviation
cpse-03696,erp,SAI-EQUIVALENT_0923-03696,INDUCTION MOTOR 5 KW 415 V ITEM 0923,"{""size"": ""5 kW"", ""standard"": ""CPSE-0923"", ""voltage"": ""415 V""}",equivalent_0923,unit_format
cpse-02403,erp,IOC-EQUIVALENT_0600-02403,ITEM 0600 STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0600""}",equivalent_0600,terminology
cpse-05329,catalogue,BPC-EQUIVALENT_1332-05329,STEEL BOLT M10 GRADE B ITEM 1332,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1332""}",equivalent_1332,exact
cpse-08500,catalogue,HPC-NEAR_MISS_0249_B-08500,POWER CABLE 4 CORE 415 V ITEM NM0249,"{""size"": ""4 core"", ""voltage"": ""415 V""}",near_miss_0249_b,near_duplicate
cpse-08904,erp,ONG-SINGLETON_0403-08904,UNIQUE CPSE MATERIAL 0403 CERAMIC LINER,"{""size"": ""1403 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0403,unrelated
cpse-06267,erp,COA-EQUIVALENT_1566-06267,ITEM 1566 GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-1566""}",equivalent_1566,terminology
cpse-07955,maintenance,GAI-EQUIVALENT_1988-07955,ITEM 1988 DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15-1988""}",equivalent_1988,terminology
cpse-08335,catalogue,GAI-NEAR_MISS_0167_A-08335,CARBON STEEL PIPE 10 MM SCH 40 ITEM NM0167,"{""size"": ""10 mm"", ""standard"": ""ASTM A106""}",near_miss_0167_a,near_duplicate
cpse-02869,catalogue,BPC-EQUIVALENT_0717-02869,WELD NECK FLANGE DN50 PN16 ITEM 0717,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-0717""}",equivalent_0717,exact
cpse-08618,maintenance,POW-SINGLETON_0117-08618,UNIQUE CPSE MATERIAL 0117 CERAMIC LINER,"{""size"": ""1117 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0117,unrelated
cpse-03286,catalogue,SAI-EQUIVALENT_0821-03286,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0821,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0821""}",equivalent_0821,abbreviation
cpse-05841,erp,NTP-EQUIVALENT_1460-05841,DEEP GROOVE BALL BEARING 6205 ITEM 1460,"{""size"": ""6205"", ""standard"": ""ISO 15-1460""}",equivalent_1460,exact
cpse-05193,erp,IOC-EQUIVALENT_1298-05193,STEEL BOLT M12 GRADE B ITEM 1298,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1298""}",equivalent_1298,exact
cpse-09465,erp,GAI-SINGLETON_0964-09465,UNIQUE CPSE MATERIAL 0964 CERAMIC LINER,"{""size"": ""1964 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0964,unrelated
cpse-09599,maintenance,BPC-SINGLETON_1098-09599,UNIQUE CPSE MATERIAL 1098 CERAMIC LINER,"{""size"": ""2098 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1098,unrelated
cpse-06499,catalogue,BPC-EQUIVALENT_1624-06499,ITEM 1624 STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089-1624""}",equivalent_1624,terminology
cpse-02236,catalogue,SAI-EQUIVALENT_0558-02236,GATE VALVE 50mm 150 PSI ITEM 0558,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0558""}",equivalent_0558,unit_format
cpse-08410,catalogue,HPC-NEAR_MISS_0204_B-08410,STEEL BOLT M10 GRADE C ITEM NM0204,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",near_miss_0204_b,near_duplicate
cpse-07792,catalogue,BHE-EQUIVALENT_1947-07792,STEEL HEX NUT 10 mm GRADE B ITEM 1947,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1947""}",equivalent_1947,unit_format
cpse-05064,erp,ONG-EQUIVALENT_1265-05064,CARBON STEEL PIPE 50 MM SCH 40 बोल्ट ITEM 1265,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1265""}",equivalent_1265,multilingual
cpse-03509,maintenance,BPC-EQUIVALENT_0877-03509,STEEL BOLT M10 GRADE C ITEM 0877,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0877""}",equivalent_0877,exact
cpse-04188,erp,POW-EQUIVALENT_1046-04188,STEEL BOLT M12 GRADE B ITEM 1046,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-1046""}",equivalent_1046,unit_format
cpse-05184,erp,ONG-EQUIVALENT_1295-05184,INDUCTION MOTOR 5 KW 415 V बोल्ट ITEM 1295,"{""size"": ""5 kW"", ""standard"": ""CPSE-1295"", ""voltage"": ""415 V""}",equivalent_1295,multilingual
cpse-04610,maintenance,HPC-EQUIVALENT_1152-04610,STEEL BOLT M10 GR B ITEM 1152,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1152""}",equivalent_1152,abbreviation
cpse-00080,maintenance,HPC-EQUIVALENT_0019-00080,POWER CABLE 4 CORE 240VAC ITEM 0019,"{""size"": ""4 core"", ""standard"": ""CPSE-0019"", ""voltage"": ""240 V""}",equivalent_0019,unit_format
cpse-00507,erp,COA-EQUIVALENT_0126-00507,ITEM 0126 GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0126""}",equivalent_0126,terminology
cpse-09066,erp,SAI-SINGLETON_0565-09066,UNIQUE CPSE MATERIAL 0565 CERAMIC LINER,"{""size"": ""1565 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0565,unrelated
cpse-04176,erp,SAI-EQUIVALENT_1043-04176,INDUCTION MOTOR 5 KW 415 V ITEM 1043,"{""size"": ""5 kW"", ""standard"": ""CPSE-1043"", ""voltage"": ""415 V""}",equivalent_1043,unit_format
cpse-08975,maintenance,GAI-SINGLETON_0474-08975,UNIQUE CPSE MATERIAL 0474 CERAMIC LINER,"{""size"": ""1474 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0474,unrelated
cpse-08687,maintenance,COA-SINGLETON_0186-08687,UNIQUE CPSE MATERIAL 0186 CERAMIC LINER,"{""size"": ""1186 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0186,unrelated
cpse-07393,catalogue,IOC-EQUIVALENT_1848-07393,STEEL BOLT M10 GRADE B ITEM 1848,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1848""}",equivalent_1848,exact
cpse-06445,catalogue,GAI-EQUIVALENT_1611-06445,STEEL HEX NUT M10 GRADE B ITEM 1611,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1611""}",equivalent_1611,exact
cpse-02290,catalogue,HPC-EQUIVALENT_0572-02290,DEEP GROOVE BALL BEARING 6205 ITEM 0572,"{""size"": ""6205"", ""standard"": ""ISO 15-0572""}",equivalent_0572,abbreviation
cpse-00318,erp,POW-EQUIVALENT_0079-00318,POWER CABLE 4 CORE 240 V ITEM 0079,"{""size"": ""4 core"", ""standard"": ""CPSE-0079"", ""voltage"": ""240 V""}",equivalent_0079,abbreviation
cpse-02690,maintenance,HPC-EQUIVALENT_0672-02690,STEEL BOLT M10 GR B ITEM 0672,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0672""}",equivalent_0672,abbreviation
cpse-03816,erp,SAI-EQUIVALENT_0953-03816,CARBON STEEL PIPE 50mm SCH 40 ITEM 0953,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0953""}",equivalent_0953,unit_format
cpse-06521,maintenance,NTP-EQUIVALENT_1630-06521,SPIRAL WOUND GASKET DN50 ITEM 1630,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1630""}",equivalent_1630,exact
cpse-03416,maintenance,SAI-EQUIVALENT_0853-03416,STEEL BOLT 10 mm GRADE C ITEM 0853,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0853""}",equivalent_0853,unit_format
cpse-03395,maintenance,GAI-EQUIVALENT_0848-03395,ITEM 0848 DEEP GROOVE BALL BEARING 6205,"{""size"": ""6205"", ""standard"": ""ISO 15-0848""}",equivalent_0848,terminology
cpse-02067,erp,COA-EQUIVALENT_0516-02067,ITEM 0516 STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0516""}",equivalent_0516,terminology
cpse-03249,erp,BPC-EQUIVALENT_0812-03249,DEEP GROOVE BALL BEARING 6205 ITEM 0812,"{""size"": ""6205"", ""standard"": ""ISO 15-0812""}",equivalent_0812,exact
cpse-00885,erp,GAI-EQUIVALENT_0221-00885,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0221,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0221""}",equivalent_0221,exact
cpse-01098,erp,POW-EQUIVALENT_0274-01098,SPIRAL WOUND GASKET DN50 ITEM 0274,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-0274""}",equivalent_0274,abbreviation
cpse-05471,maintenance,NTP-EQUIVALENT_1367-05471,ITEM 1367 INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""standard"": ""CPSE-1367"", ""voltage"": ""415 V""}",equivalent_1367,terminology
cpse-02406,erp,SAI-EQUIVALENT_0601-02406,STEEL BOLT M10 GR C ITEM 0601,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0601""}",equivalent_0601,abbreviation
cpse-05836,catalogue,SAI-EQUIVALENT_1458-05836,GATE VALVE 50mm 150 PSI ITEM 1458,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-1458""}",equivalent_1458,unit_format
cpse-00579,erp,BPC-EQUIVALENT_0144-00579,ITEM 0144 STEEL HEX BOLT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-0144""}",equivalent_0144,terminology
cpse-01499,maintenance,BPC-EQUIVALENT_0374-01499,ITEM 0374 STEEL HEX BOLT M12 GRADE B,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0374""}",equivalent_0374,terminology
cpse-04026,erp,SAI-EQUIVALENT_1006-04026,SPIRAL WOUND GASKET DN50 ITEM 1006,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1006""}",equivalent_1006,abbreviation
cpse-02756,maintenance,SAI-EQUIVALENT_0688-02756,STEEL WASHER 10 mm ITEM 0688,"{""size"": ""M10"", ""standard"": ""ISO 7089-0688""}",equivalent_0688,unit_format
cpse-00276,erp,SAI-EQUIVALENT_0068-00276,DEEP GROOVE BALL BEARING 6205 ITEM 0068,"{""size"": ""6205"", ""standard"": ""ISO 15-0068""}",equivalent_0068,unit_format
cpse-07569,erp,BPC-EQUIVALENT_1892-07569,DEEP GROOVE BALL BEARING 6205 ITEM 1892,"{""size"": ""6205"", ""standard"": ""ISO 15-1892""}",equivalent_1892,exact
cpse-04985,maintenance,GAI-EQUIVALENT_1246-04985,SPIRAL WOUND GASKET DN50 ITEM 1246,"{""size"": ""DN50"", ""standard"": ""ASME B16.20-1246""}",equivalent_1246,exact
cpse-07174,catalogue,ONG-EQUIVALENT_1793-07174,CARBON STEEL PIPE 50 MM SCH 40 ITEM 1793,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1793""}",equivalent_1793,abbreviation
cpse-05456,maintenance,SAI-EQUIVALENT_1363-05456,POWER CABLE 4 CORE 240VAC ITEM 1363,"{""size"": ""4 core"", ""standard"": ""CPSE-1363"", ""voltage"": ""240 V""}",equivalent_1363,unit_format
cpse-05270,maintenance,HPC-EQUIVALENT_1317-05270,WELD NECK FLANGE DN50 PN16 ITEM 1317,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1317""}",equivalent_1317,abbreviation
cpse-06591,erp,NTP-EQUIVALENT_1647-06591,ITEM 1647 STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1647""}",equivalent_1647,terminology
cpse-04466,maintenance,SAI-EQUIVALENT_1116-04466,STEEL BOLT M10 GR B ITEM 1116,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1116""}",equivalent_1116,abbreviation
cpse-01323,erp,IOC-EQUIVALENT_0330-01323,ITEM 0330 GATE VALVE 50 MM 150 PSI,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0330""}",equivalent_0330,terminology
cpse-04153,catalogue,IOC-EQUIVALENT_1038-04153,GATE VALVE 50 MM 150 PSI ITEM 1038,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-1038""}",equivalent_1038,exact
cpse-09948,erp,POW-SINGLETON_1447-09948,UNIQUE CPSE MATERIAL 1447 CERAMIC LINER,"{""size"": ""2447 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1447,unrelated
cpse-04847,maintenance,COA-EQUIVALENT_1211-04847,ITEM 1211 INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""standard"": ""CPSE-1211"", ""voltage"": ""415 V""}",equivalent_1211,terminology
cpse-09488,maintenance,POW-SINGLETON_0987-09488,UNIQUE CPSE MATERIAL 0987 CERAMIC LINER,"{""size"": ""1987 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0987,unrelated
cpse-08287,catalogue,COA-NEAR_MISS_0143_A-08287,CARBON STEEL PIPE 10 MM SCH 40 ITEM NM0143,"{""size"": ""10 mm"", ""standard"": ""ASTM A106""}",near_miss_0143_a,near_duplicate
cpse-07276,catalogue,SAI-EQUIVALENT_1818-07276,GATE VALVE 50mm 150 PSI ITEM 1818,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-1818""}",equivalent_1818,unit_format
cpse-06808,catalogue,POW-EQUIVALENT_1701-06808,WELD NECK FLANGE DN50 PN16 ITEM 1701,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1701""}",equivalent_1701,unit_format
cpse-02844,erp,ONG-EQUIVALENT_0710-02844,STEEL BOLT M12 GRADE B बोल्ट ITEM 0710,"{""grade"": ""B"", ""size"": ""M12"", ""standard"": ""ISO 4014-0710""}",equivalent_0710,multilingual
cpse-02610,erp,HPC-EQUIVALENT_0652-02610,STEEL WASHER M10 ITEM 0652,"{""size"": ""M10"", ""standard"": ""ISO 7089-0652""}",equivalent_0652,abbreviation
cpse-08253,erp,IOC-NEAR_MISS_0126_A-08253,WELD NECK FLANGE DN50 PN16 ITEM NM0126,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",near_miss_0126_a,near_duplicate
cpse-00536,maintenance,SAI-EQUIVALENT_0133-00536,STEEL BOLT 10 mm GRADE C ITEM 0133,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-0133""}",equivalent_0133,unit_format
cpse-00602,maintenance,BHE-EQUIVALENT_0150-00602,GATE VALVE 50 MM 150 PSI ITEM 0150,"{""pressure"": ""150 psi"", ""size"": ""50 mm"", ""standard"": ""API 600-0150""}",equivalent_0150,abbreviation
cpse-09886,catalogue,SAI-SINGLETON_1385-09886,UNIQUE CPSE MATERIAL 1385 CERAMIC LINER,"{""size"": ""2385 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1385,unrelated
cpse-06610,catalogue,HPC-EQUIVALENT_1652-06610,DEEP GROOVE BALL BEARING 6205 ITEM 1652,"{""size"": ""6205"", ""standard"": ""ISO 15-1652""}",equivalent_1652,abbreviation
cpse-06950,maintenance,HPC-EQUIVALENT_1737-06950,WELD NECK FLANGE DN50 PN16 ITEM 1737,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1737""}",equivalent_1737,abbreviation
cpse-08318,maintenance,POW-NEAR_MISS_0158_B-08318,WELD NECK FLANGE DN50 PN40 ITEM NM0158,"{""pressure"": ""PN40"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",near_miss_0158_b,near_duplicate
cpse-06533,maintenance,IOC-EQUIVALENT_1633-06533,STEEL BOLT M10 GRADE C ITEM 1633,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014-1633""}",equivalent_1633,exact
cpse-04241,maintenance,NTP-EQUIVALENT_1060-04241,STEEL WASHER M10 ITEM 1060,"{""size"": ""M10"", ""standard"": ""ISO 7089-1060""}",equivalent_1060,exact
cpse-08029,catalogue,BPC-NEAR_MISS_0014_A-08029,WELD NECK FLANGE DN50 PN16 ITEM NM0014,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092""}",near_miss_0014_a,near_duplicate
cpse-08402,maintenance,BHE-NEAR_MISS_0200_B-08402,STEEL BOLT M10 GRADE C ITEM NM0200,"{""grade"": ""C"", ""size"": ""M10"", ""standard"": ""ISO 4014""}",near_miss_0200_b,near_duplicate
cpse-01455,erp,GAI-EQUIVALENT_0363-01455,ITEM 0363 STEEL HEX NUT M10 GRADE B,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-0363""}",equivalent_0363,terminology
cpse-00497,maintenance,COA-EQUIVALENT_0124-00497,STEEL WASHER M10 ITEM 0124,"{""size"": ""M10"", ""standard"": ""ISO 7089-0124""}",equivalent_0124,exact
cpse-08044,catalogue,ONG-NEAR_MISS_0021_B-08044,POWER CABLE 4 CORE 415 V ITEM NM0021,"{""size"": ""4 core"", ""voltage"": ""415 V""}",near_miss_0021_b,near_duplicate
cpse-04175,maintenance,GAI-EQUIVALENT_1043-04175,ITEM 1043 INDUCTION MOTOR 5 KW 415 V,"{""size"": ""5 kW"", ""standard"": ""CPSE-1043"", ""voltage"": ""415 V""}",equivalent_1043,terminology
cpse-09643,catalogue,IOC-SINGLETON_1142-09643,UNIQUE CPSE MATERIAL 1142 CERAMIC LINER,"{""size"": ""2142 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1142,unrelated
cpse-07624,catalogue,ONG-EQUIVALENT_1905-07624,WELD NECK FLANGE DN50 PN16 बोल्ट ITEM 1905,"{""pressure"": ""PN16"", ""size"": ""DN50"", ""standard"": ""EN 1092-1905""}",equivalent_1905,multilingual
cpse-01411,catalogue,NTP-EQUIVALENT_0352-01411,ITEM 0352 STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089-0352""}",equivalent_0352,terminology
cpse-00118,catalogue,POW-EQUIVALENT_0029-00118,CARBON STEEL PIPE 50 MM SCH 40 ITEM 0029,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-0029""}",equivalent_0029,abbreviation
cpse-04930,catalogue,HPC-EQUIVALENT_1232-04930,DEEP GROOVE BALL BEARING 6205 ITEM 1232,"{""size"": ""6205"", ""standard"": ""ISO 15-1232""}",equivalent_1232,abbreviation
cpse-09903,erp,IOC-SINGLETON_1402-09903,UNIQUE CPSE MATERIAL 1402 CERAMIC LINER,"{""size"": ""2402 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1402,unrelated
cpse-04416,erp,SAI-EQUIVALENT_1103-04416,INDUCTION MOTOR 5 KW 415 V ITEM 1103,"{""size"": ""5 kW"", ""standard"": ""CPSE-1103"", ""voltage"": ""415 V""}",equivalent_1103,unit_format
cpse-09971,maintenance,NTP-SINGLETON_1470-09971,UNIQUE CPSE MATERIAL 1470 CERAMIC LINER,"{""size"": ""2470 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1470,unrelated
cpse-02686,catalogue,SAI-EQUIVALENT_0671-02686,INDUCTION MOTOR 5 KW 415 V ITEM 0671,"{""size"": ""5 kW"", ""standard"": ""CPSE-0671"", ""voltage"": ""415 V""}",equivalent_0671,abbreviation
cpse-05246,maintenance,SAI-EQUIVALENT_1311-05246,STEEL HEX NUT M10 GR B ITEM 1311,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4032-1311""}",equivalent_1311,abbreviation
cpse-09009,erp,BPC-SINGLETON_0508-09009,UNIQUE CPSE MATERIAL 0508 CERAMIC LINER,"{""size"": ""1508 mm"", ""standard"": ""CPSE-OTHER""}",singleton_0508,unrelated
cpse-01678,catalogue,POW-EQUIVALENT_0419-01678,INDUCTION MOTOR 5 KW 415 V ITEM 0419,"{""size"": ""5 kW"", ""standard"": ""CPSE-0419"", ""voltage"": ""415 V""}",equivalent_0419,abbreviation
cpse-04871,maintenance,NTP-EQUIVALENT_1217-04871,ITEM 1217 CARBON STEEL PIPE 50 MM SCH 40,"{""size"": ""50 mm"", ""standard"": ""ASTM A106-1217""}",equivalent_1217,terminology
cpse-07058,maintenance,POW-EQUIVALENT_1764-07058,STEEL BOLT M10 GR B ITEM 1764,"{""grade"": ""B"", ""size"": ""M10"", ""standard"": ""ISO 4014-1764""}",equivalent_1764,abbreviation
cpse-09919,catalogue,BPC-SINGLETON_1418-09919,UNIQUE CPSE MATERIAL 1418 CERAMIC LINER,"{""size"": ""2418 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1418,unrelated
cpse-06080,maintenance,HPC-EQUIVALENT_1519-06080,POWER CABLE 4 CORE 240VAC ITEM 1519,"{""size"": ""4 core"", ""standard"": ""CPSE-1519"", ""voltage"": ""240 V""}",equivalent_1519,unit_format
cpse-07795,catalogue,GAI-EQUIVALENT_1948-07795,ITEM 1948 STEEL WASHER M10,"{""size"": ""M10"", ""standard"": ""ISO 7089-1948""}",equivalent_1948,terminology
cpse-00125,maintenance,GAI-EQUIVALENT_0031-00125,POWER CABLE 4 CORE 240 V ITEM 0031,"{""size"": ""4 core"", ""standard"": ""CPSE-0031"", ""voltage"": ""240 V""}",equivalent_0031,exact
cpse-09832,catalogue,BHE-SINGLETON_1331-09832,UNIQUE CPSE MATERIAL 1331 CERAMIC LINER,"{""size"": ""2331 mm"", ""standard"": ""CPSE-OTHER""}",singleton_1331,unrelated
cpse-04964,maintenance,ONG-EQUIVALENT_1240-04964,STEEL WASHER M10 बोल्ट ITEM 1240,"{""size"": ""M10"", ""standard"": ""ISO 7089-1240""}",equivalent_1240,multilingual
